month,sector6_code,sector6_label,ces_payroll_employment_thousands,ces_avg_weekly_hours,payroll_index_aug2023_100,hours_index_aug2023_100,employment_series_id,hours_series_id
2023-10,MFG,Manufacturing,12837.0,40.1,99.81338931653838,100.25,CES3000000001,CES3000000002
2023-10,INF,Information,2951.0,36.4,98.99362629989936,99.18256130790189,CES5000000001,CES5000000002
2023-10,FAS,Financial activities,9179.0,37.4,99.84771021429349,100.26809651474531,CES5500000001,CES5500000002
2023-10,PBS,Professional and business services,22715.0,36.4,99.7672171468728,100.0,CES6000000001,CES6000000002
2023-10,HCS,Health care and social assistance,25735.0,33.2,100.74772940808016,99.40119760479044,CES6500000001,CES6500000002
2023-10,RET,Retail trade,15543.9,29.8,100.08177088698878,99.6655518394649,CES4200000001,CES4200000002
2023-11,MFG,Manufacturing,12859.0,39.9,99.98444910971152,99.75,CES3000000001,CES3000000002
2023-11,INF,Information,2962.0,36.4,99.36262998993625,99.18256130790189,CES5000000001,CES5000000002
2023-11,FAS,Financial activities,9172.0,37.4,99.77156532144022,100.26809651474531,CES5500000001,CES5500000002
2023-11,PBS,Professional and business services,22661.0,36.5,99.53004216444133,100.27472527472527,CES6000000001,CES6000000002
2023-11,HCS,Health care and social assistance,25853.0,33.2,101.20967741935485,99.40119760479044,CES6500000001,CES6500000002
2023-11,RET,Retail trade,15511.3,30.2,99.87187081487585,101.00334448160535,CES4200000001,CES4200000002
2023-12,MFG,Manufacturing,12872.0,39.8,100.08552989658659,99.49999999999999,CES3000000001,CES3000000002
2023-12,INF,Information,2963.0,36.4,99.39617577993963,99.18256130790189,CES5000000001,CES5000000002
2023-12,FAS,Financial activities,9176.0,37.4,99.81507668878494,100.26809651474531,CES5500000001,CES5500000002
2023-12,PBS,Professional and business services,22643.0,36.5,99.45098383696416,100.27472527472527,CES6000000001,CES6000000002
2023-12,HCS,Health care and social assistance,25935.0,33.3,101.5306921390542,99.7005988023952,CES6500000001,CES6500000002
2023-12,RET,Retail trade,15550.9,29.7,100.12684145462036,99.33110367892976,CES4200000001,CES4200000002
2024-01,MFG,Manufacturing,12875.0,39.9,100.10885623201928,99.75,CES3000000001,CES3000000002
2024-01,INF,Information,2963.0,36.4,99.39617577993963,99.18256130790189,CES5000000001,CES5000000002
2024-01,FAS,Financial activities,9165.0,37.3,99.69542042858697,100.0,CES5500000001,CES5500000002
2024-01,PBS,Professional and business services,22668.0,36.3,99.56078706957133,99.72527472527473,CES6000000001,CES6000000002
2024-01,HCS,Health care and social assistance,26033.0,33.2,101.91434387723145,99.40119760479044,CES6500000001,CES6500000002
2024-01,RET,Retail trade,15524.0,29.5,99.95364170186463,98.66220735785953,CES4200000001,CES4200000002
2024-02,MFG,Manufacturing,12852.0,40.0,99.93002099370189,100.0,CES3000000001,CES3000000002
2024-02,INF,Information,2958.0,36.6,99.22844682992285,99.72752043596729,CES5000000001,CES5000000002
2024-02,FAS,Financial activities,9151.0,37.4,99.54313064288046,100.26809651474531,CES5500000001,CES5500000002
2024-02,PBS,Professional and business services,22658.0,36.5,99.51686577652846,100.27472527472527,CES6000000001,CES6000000002
2024-02,HCS,Health care and social assistance,26130.0,33.3,102.29408080175384,99.7005988023952,CES6500000001,CES6500000002
2024-02,RET,Retail trade,15528.5,29.7,99.98261563819923,99.33110367892976,CES4200000001,CES4200000002
2024-03,MFG,Manufacturing,12836.0,40.0,99.80561387139414,100.0,CES3000000001,CES3000000002
2024-03,INF,Information,2951.0,36.6,98.99362629989936,99.72752043596729,CES5000000001,CES5000000002
2024-03,FAS,Financial activities,9149.0,37.5,99.5213749592081,100.53619302949062,CES5500000001,CES5500000002
2024-03,PBS,Professional and business services,22631.0,36.5,99.39827828531273,100.27472527472527,CES6000000001,CES6000000002
2024-03,HCS,Health care and social assistance,26225.0,33.2,102.6659880989665,99.40119760479044,CES6500000001,CES6500000002
2024-03,RET,Retail trade,15529.3,29.8,99.98776656021427,99.6655518394649,CES4200000001,CES4200000002
2024-04,MFG,Manufacturing,12833.0,40.1,99.78228753596143,100.25,CES3000000001,CES3000000002
2024-04,INF,Information,2940.0,36.3,98.62462260986247,98.9100817438692,CES5000000001,CES5000000002
2024-04,FAS,Financial activities,9144.0,37.5,99.46698575002719,100.53619302949062,CES5500000001,CES5500000002
2024-04,PBS,Professional and business services,22616.0,36.4,99.33239634574842,100.0,CES6000000001,CES6000000002
2024-04,HCS,Health care and social assistance,26313.0,33.1,103.01049170059504,99.10179640718565,CES6500000001,CES6500000002
2024-04,RET,Retail trade,15531.2,29.6,100.0,98.99665551839466,CES4200000001,CES4200000002
2024-05,MFG,Manufacturing,12825.0,40.1,99.72008397480757,100.25,CES3000000001,CES3000000002
2024-05,INF,Information,2930.0,36.7,98.28916470982891,100.0,CES5000000001,CES5000000002
2024-05,FAS,Financial activities,9147.0,37.6,99.49961927553574,100.80428954423593,CES5500000001,CES5500000002
2024-05,PBS,Professional and business services,22633.0,36.4,99.4070625439213,100.0,CES6000000001,CES6000000002
2024-05,HCS,Health care and social assistance,26383.0,33.1,103.28452865643595,99.10179640718565,CES6500000001,CES6500000002
2024-05,RET,Retail trade,15536.0,29.6,100.03090553209024,98.99665551839466,CES4200000001,CES4200000002
2024-06,MFG,Manufacturing,12814.0,40.1,99.63455407822099,100.25,CES3000000001,CES3000000002
2024-06,INF,Information,2930.0,36.7,98.28916470982891,100.0,CES5000000001,CES5000000002
2024-06,FAS,Financial activities,9159.0,37.5,99.63015337756988,100.53619302949062,CES5500000001,CES5500000002
2024-06,PBS,Professional and business services,22606.0,36.4,99.28847505270555,100.0,CES6000000001,CES6000000002
2024-06,HCS,Health care and social assistance,26474.0,33.0,103.64077669902913,98.80239520958084,CES6500000001,CES6500000002
2024-06,RET,Retail trade,15499.9,29.6,99.79847017616153,98.99665551839466,CES4200000001,CES4200000002
2024-07,MFG,Manufacturing,12806.0,39.9,99.5723505170671,99.75,CES3000000001,CES3000000002
2024-07,INF,Information,2917.0,36.8,97.85306943978532,100.2724795640327,CES5000000001,CES5000000002
2024-07,FAS,Financial activities,9154.0,37.4,99.57576416838899,100.26809651474531,CES5500000001,CES5500000002
2024-07,PBS,Professional and business services,22584.0,36.4,99.19184820801125,100.0,CES6000000001,CES6000000002
2024-07,HCS,Health care and social assistance,26515.0,33.0,103.8012840588788,98.80239520958084,CES6500000001,CES6500000002
2024-07,RET,Retail trade,15480.8,29.7,99.67549191305243,99.33110367892976,CES4200000001,CES4200000002
2024-08,MFG,Manufacturing,12772.0,40.1,99.30798538216314,100.25,CES3000000001,CES3000000002
2024-08,INF,Information,2909.0,36.8,97.58470311975847,100.2724795640327,CES5000000001,CES5000000002
2024-08,FAS,Financial activities,9162.0,37.5,99.66278690307843,100.53619302949062,CES5500000001,CES5500000002
2024-08,PBS,Professional and business services,22544.0,36.4,99.01616303583978,100.0,CES6000000001,CES6000000002
2024-08,HCS,Health care and social assistance,26573.0,33.1,104.02834325086125,99.10179640718565,CES6500000001,CES6500000002
2024-08,RET,Retail trade,15458.4,29.6,99.53126609663128,98.99665551839466,CES4200000001,CES4200000002
2024-09,MFG,Manufacturing,12758.0,40.1,99.19912915014385,100.25,CES3000000001,CES3000000002
2024-09,INF,Information,2903.0,36.8,97.38342837973835,100.2724795640327,CES5000000001,CES5000000002
2024-09,FAS,Financial activities,9162.0,37.7,99.66278690307843,101.07238605898125,CES5500000001,CES5500000002
2024-09,PBS,Professional and business services,22525.0,36.3,98.93271257905832,99.72527472527473,CES6000000001,CES6000000002
2024-09,HCS,Health care and social assistance,26691.0,33.0,104.49029126213591,98.80239520958084,CES6500000001,CES6500000002
2024-09,RET,Retail trade,15456.7,29.6,99.52032038734934,98.99665551839466,CES4200000001,CES4200000002
2024-10,MFG,Manufacturing,12697.0,39.9,98.72482699634554,99.75,CES3000000001,CES3000000002
2024-10,INF,Information,2887.0,37.3,96.84669573968468,101.63487738419616,CES5000000001,CES5000000002
2024-10,FAS,Financial activities,9164.0,37.5,99.6845425867508,100.53619302949062,CES5500000001,CES5500000002
2024-10,PBS,Professional and business services,22486.0,36.3,98.76141953619114,99.72527472527473,CES6000000001,CES6000000002
2024-10,HCS,Health care and social assistance,26786.0,33.0,104.86219855934857,98.80239520958084,CES6500000001,CES6500000002
2024-10,RET,Retail trade,15452.4,29.7,99.49263418151848,99.33110367892976,CES4200000001,CES4200000002
2024-11,MFG,Manufacturing,12711.0,40.1,98.83368322836482,100.25,CES3000000001,CES3000000002
2024-11,INF,Information,2885.0,36.9,96.77960415967796,100.54495912806539,CES5000000001,CES5000000002
2024-11,FAS,Financial activities,9173.0,37.6,99.7824431632764,100.80428954423593,CES5500000001,CES5500000002
2024-11,PBS,Professional and business services,22499.0,36.5,98.81851721714688,100.27472527472527,CES6000000001,CES6000000002
2024-11,HCS,Health care and social assistance,26870.0,33.0,105.19104290635765,98.80239520958084,CES6500000001,CES6500000002
2024-11,RET,Retail trade,15409.8,29.7,99.21834758421757,99.33110367892976,CES4200000001,CES4200000002
2024-12,MFG,Manufacturing,12693.0,40.1,98.69372521576861,100.25,CES3000000001,CES3000000002
2024-12,INF,Information,2895.0,37.0,97.1150620597115,100.8174386920981,CES5000000001,CES5000000002
2024-12,FAS,Financial activities,9179.0,37.7,99.84771021429349,101.07238605898125,CES5500000001,CES5500000002
2024-12,PBS,Professional and business services,22532.0,36.3,98.96345748418834,99.72527472527473,CES6000000001,CES6000000002
2024-12,HCS,Health care and social assistance,26945.0,32.9,105.4846539304729,98.50299401197606,CES6500000001,CES6500000002
2024-12,RET,Retail trade,15460.1,29.9,99.54221180591325,100.0,CES4200000001,CES4200000002
2025-01,MFG,Manufacturing,12673.0,40.0,98.5382163128839,100.0,CES3000000001,CES3000000002
2025-01,INF,Information,2877.0,37.0,96.51123783965112,100.8174386920981,CES5000000001,CES5000000002
2025-01,FAS,Financial activities,9187.0,37.6,99.93473294898291,100.80428954423593,CES5500000001,CES5500000002
2025-01,PBS,Professional and business services,22480.0,36.2,98.73506676036541,99.45054945054946,CES6000000001,CES6000000002
2025-01,HCS,Health care and social assistance,27006.0,32.8,105.72345756341998,98.20359281437125,CES6500000001,CES6500000002
2025-01,RET,Retail trade,15459.3,29.5,99.5370608838982,98.66220735785953,CES4200000001,CES4200000002
2025-02,MFG,Manufacturing,12671.0,40.1,98.52266542259545,100.25,CES3000000001,CES3000000002
2025-02,INF,Information,2876.0,37.1,96.47769204964777,101.08991825613079,CES5000000001,CES5000000002
2025-02,FAS,Financial activities,9199.0,37.7,100.06526705101709,101.07238605898125,CES5500000001,CES5500000002
2025-02,PBS,Professional and business services,22473.0,36.3,98.70432185523542,99.72527472527473,CES6000000001,CES6000000002
2025-02,HCS,Health care and social assistance,27064.0,32.7,105.95051675540243,97.90419161676648,CES6500000001,CES6500000002
2025-02,RET,Retail trade,15441.8,29.7,99.4243844648192,99.33110367892976,CES4200000001,CES4200000002
2025-03,MFG,Manufacturing,12666.0,40.3,98.48378819687427,100.74999999999999,CES3000000001,CES3000000002
2025-03,INF,Information,2867.0,37.3,96.17577993961758,101.63487738419616,CES5000000001,CES5000000002
2025-03,FAS,Financial activities,9201.0,37.7,100.08702273468944,101.07238605898125,CES5500000001,CES5500000002
2025-03,PBS,Professional and business services,22457.0,36.4,98.63404778636684,100.0,CES6000000001,CES6000000002
2025-03,HCS,Health care and social assistance,27132.0,32.6,106.21672408393361,97.60479041916167,CES6500000001,CES6500000002
2025-03,RET,Retail trade,15457.5,29.6,99.52547130936436,98.99665551839466,CES4200000001,CES4200000002
2025-04,MFG,Manufacturing,12662.0,40.1,98.45268641629733,100.25,CES3000000001,CES3000000002
2025-04,INF,Information,2865.0,37.3,96.10868835961087,101.63487738419616,CES5000000001,CES5000000002
2025-04,FAS,Financial activities,9205.0,37.6,100.13053410203416,100.80428954423593,CES5500000001,CES5500000002
2025-04,PBS,Professional and business services,22470.0,36.5,98.69114546732256,100.27472527472527,CES6000000001,CES6000000002
2025-04,HCS,Health care and social assistance,27216.0,32.8,106.5455684309427,98.20359281437125,CES6500000001,CES6500000002
2025-04,RET,Retail trade,15461.6,29.9,99.55186978469146,100.0,CES4200000001,CES4200000002
2025-05,MFG,Manufacturing,12651.0,40.1,98.36715651971075,100.25,CES3000000001,CES3000000002
2025-05,INF,Information,2864.0,37.1,96.07514256960752,101.08991825613079,CES5000000001,CES5000000002
2025-05,FAS,Financial activities,9211.0,37.6,100.19580115305125,100.80428954423593,CES5500000001,CES5500000002
2025-05,PBS,Professional and business services,22450.0,36.5,98.60330288123681,100.27472527472527,CES6000000001,CES6000000002
2025-05,HCS,Health care and social assistance,27276.0,32.7,106.78045725023489,97.90419161676648,CES6500000001,CES6500000002
2025-05,RET,Retail trade,15440.0,29.7,99.41279489028535,99.33110367892976,CES4200000001,CES4200000002
2025-06,MFG,Manufacturing,12636.0,40.1,98.25052484254724,100.25,CES3000000001,CES3000000002
2025-06,INF,Information,2863.0,36.9,96.04159677960415,100.54495912806539,CES5000000001,CES5000000002
2025-06,FAS,Financial activities,9204.0,37.7,100.11965626019798,101.07238605898125,CES5500000001,CES5500000002
2025-06,PBS,Professional and business services,22419.0,36.4,98.46714687280394,100.0,CES6000000001,CES6000000002
2025-06,HCS,Health care and social assistance,27325.0,32.7,106.97228311932352,97.90419161676648,CES6500000001,CES6500000002
2025-06,RET,Retail trade,15425.5,29.8,99.31943442876275,99.6655518394649,CES4200000001,CES4200000002
2025-07,MFG,Manufacturing,12625.0,40.2,98.16499494596066,100.50000000000001,CES3000000001,CES3000000002
2025-07,INF,Information,2861.0,37.1,95.97450519959744,101.08991825613079,CES5000000001,CES5000000002
2025-07,FAS,Financial activities,9204.0,37.6,100.11965626019798,100.80428954423593,CES5500000001,CES5500000002
2025-07,PBS,Professional and business services,22403.0,36.4,98.39687280393534,100.0,CES6000000001,CES6000000002
2025-07,HCS,Health care and social assistance,27412.0,32.7,107.31287190729721,97.90419161676648,CES6500000001,CES6500000002
2025-07,RET,Retail trade,15430.2,29.9,99.34969609560112,100.0,CES4200000001,CES4200000002
2025-08,MFG,Manufacturing,12615.0,40.0,98.08724049451831,100.0,CES3000000001,CES3000000002
2025-08,INF,Information,2860.0,37.3,95.9409594095941,101.63487738419616,CES5000000001,CES5000000002
2025-08,FAS,Financial activities,9185.0,37.5,99.91297726531056,100.53619302949062,CES5500000001,CES5500000002
2025-08,PBS,Professional and business services,22375.0,36.5,98.27389318341531,100.27472527472527,CES6000000001,CES6000000002
2025-08,HCS,Health care and social assistance,27435.0,32.7,107.40291262135922,97.90419161676648,CES6500000001,CES6500000002
2025-08,RET,Retail trade,15440.3,30.0,99.41472648604099,100.33444816053512,CES4200000001,CES4200000002
2025-09,MFG,Manufacturing,12612.0,40.0,98.06391415908561,100.0,CES3000000001,CES3000000002
2025-09,INF,Information,2859.0,37.6,95.90741361959074,102.45231607629428,CES5000000001,CES5000000002
2025-09,FAS,Financial activities,9189.0,37.6,99.95648863265528,100.80428954423593,CES5500000001,CES5500000002
2025-09,PBS,Professional and business services,22359.0,36.5,98.20361911454674,100.27472527472527,CES6000000001,CES6000000002
2025-09,HCS,Health care and social assistance,27489.0,32.7,107.6143125587222,97.90419161676648,CES6500000001,CES6500000002
2025-09,RET,Retail trade,15453.4,29.9,99.49907283403728,100.0,CES4200000001,CES4200000002
2025-10,MFG,Manufacturing,12603.0,40.0,97.99393515278749,100.0,CES3000000001,CES3000000002
2025-10,INF,Information,2853.0,37.3,95.70613887957062,101.63487738419616,CES5000000001,CES5000000002
2025-10,FAS,Financial activities,9184.0,37.5,99.90209942347438,100.53619302949062,CES5500000001,CES5500000002
2025-10,PBS,Professional and business services,22335.0,36.6,98.09820801124386,100.54945054945054,CES6000000001,CES6000000002
2025-10,HCS,Health care and social assistance,27533.0,32.7,107.78656435953648,97.90419161676648,CES6500000001,CES6500000002
2025-10,RET,Retail trade,15438.0,29.9,99.39991758524775,100.0,CES4200000001,CES4200000002
2025-11,MFG,Manufacturing,12593.0,40.1,97.91618070134516,100.25,CES3000000001,CES3000000002
2025-11,INF,Information,2848.0,37.4,95.53840992955384,101.90735694822888,CES5000000001,CES5000000002
2025-11,FAS,Financial activities,9185.0,37.5,99.91297726531056,100.53619302949062,CES5500000001,CES5500000002
2025-11,PBS,Professional and business services,22391.0,36.6,98.34416725228391,100.54945054945054,CES6000000001,CES6000000002
2025-11,HCS,Health care and social assistance,27589.0,32.7,108.00579392420921,97.90419161676648,CES6500000001,CES6500000002
2025-11,RET,Retail trade,15437.1,29.8,99.39412279798083,99.6655518394649,CES4200000001,CES4200000002
2025-12,MFG,Manufacturing,12580.0,40.0,97.81509991447011,100.0,CES3000000001,CES3000000002
2025-12,INF,Information,2842.0,37.2,95.33713518953371,101.3623978201635,CES5000000001,CES5000000002
2025-12,FAS,Financial activities,9186.0,37.5,99.92385510714674,100.53619302949062,CES5500000001,CES5500000002
2025-12,PBS,Professional and business services,22372.0,36.5,98.26071679550246,100.27472527472527,CES6000000001,CES6000000002
2025-12,HCS,Health care and social assistance,27627.0,32.6,108.15455684309427,97.60479041916167,CES6500000001,CES6500000002
2025-12,RET,Retail trade,15413.5,29.8,99.24217059853714,99.6655518394649,CES4200000001,CES4200000002
2026-01,MFG,Manufacturing,12585.0,40.2,97.85397714019128,100.50000000000001,CES3000000001,CES3000000002
2026-01,INF,Information,2823.0,37.5,94.69976517946998,102.17983651226157,CES5000000001,CES5000000002
2026-01,FAS,Financial activities,9156.0,37.5,99.59751985206135,100.53619302949062,CES5500000001,CES5500000002
2026-01,PBS,Professional and business services,22390.0,36.7,98.33977512297962,100.82417582417584,CES6000000001,CES6000000002
2026-01,HCS,Health care and social assistance,27756.0,32.7,108.6595678045725,97.90419161676648,CES6500000001,CES6500000002
2026-01,RET,Retail trade,15424.2,29.9,99.3110641804883,100.0,CES4200000001,CES4200000002
2026-02,MFG,Manufacturing,12573.0,40.1,97.76067179846046,100.25,CES3000000001,CES3000000002
2026-02,INF,Information,2812.0,37.7,94.33076148943307,102.72479564032697,CES5000000001,CES5000000002
2026-02,FAS,Financial activities,9166.0,37.5,99.70629827042315,100.53619302949062,CES5500000001,CES5500000002
2026-02,PBS,Professional and business services,22385.0,36.6,98.31781447645818,100.54945054945054,CES6000000001,CES6000000002
2026-02,HCS,Health care and social assistance,27722.0,32.6,108.52646414030691,97.60479041916167,CES6500000001,CES6500000002
2026-02,RET,Retail trade,15426.5,30.0,99.32587308128154,100.33444816053512,CES4200000001,CES4200000002
